ifile,name,num_valid,voxelization_time,scn_time
2827,5c925e480ce5437eb6d362105100c760.bin,74837,1.317952,19.040129
2828,8e352778ec734bdeb57a8905d06ea95c.bin,45056,1.226368,10.605312
2829,e8e05e6d6cc64308abec64e1d5fbbf24.bin,99835,1.509376,22.233568
2830,9e9a96e83b11478fae99ffaf1b65c1ff.bin,47170,1.128384,9.943104
2831,44e4964a894f4ee9a032b4d77735510a.bin,78646,1.323136,15.723296
2832,096ccff3eb42477a887371ce2119391a.bin,78097,1.338016,19.102655
2833,6dee25fd08454332a0bb7d46ab2d8748.bin,103544,1.456864,26.708223
2834,7a8272865e4b4337a4b10a283f2fb0d9.bin,34646,1.349568,9.583392
2835,3435cdd71e3d4e9185ae6b514ae7651c.bin,106062,1.450400,25.926144
2836,a38cd83451774e5f89fce6eb45b3ac8a.bin,95279,1.479136,21.403744
2837,4ea6733a72d34c4980bccafc888e959b.bin,98093,1.409088,23.650175
2838,561cf9acfda645b79bc52ec82537970c.bin,107029,1.483968,27.301952
2839,4de1ba6d551f4b499f4c7c45e70e4e9c.bin,102640,1.484480,25.498720
2840,50c7c32fa4e446119d53d1deb289aa7f.bin,32824,1.301312,9.756704
2841,077128a4309a49aca94390baf1c05cfc.bin,105088,1.536896,23.114431
2842,6b167511ce50433d8cd908436b29e5f8.bin,114128,1.561536,27.124607
2843,847e0091d71b4433a36b823560eac51c.bin,30206,1.129440,9.618272
2844,dbce8a40897a4753993c5fd437c9e9a7.bin,31472,1.265312,9.857920
2845,51f37263b06c417e94138f2d9348f909.bin,17552,1.158944,10.681920
2846,a00699393a4b4cf39e0b992da8dd2715.bin,114062,1.559392,27.905952
2847,8e86bdba7c1f434780fdc7924d9d2286.bin,94278,1.483872,21.851521
2848,16c5497de38748a3af307eebc09dff0d.bin,90901,1.317344,19.284767
2849,512673efdbec4c8e9031749bbf49d66b.bin,91982,1.445824,15.919680
2850,127fa54ea942492fba7e955d525161db.bin,34660,1.245344,10.382240
2851,16c4a3eac2a54160a30b559855584cd8.bin,110387,1.470336,26.756033
2852,b907c362f89f4109a0e86ab65463caa6.bin,79795,1.315680,19.464096
2853,4d046c67eb2c42238b48e2fa5ed2fe0a.bin,108920,1.514464,23.846848
2854,e9455f6a38d141298348ca879dc8a5ca.bin,87236,1.438336,20.370785
2855,2a1c825acff04f808c6451e9e28b2d17.bin,75813,1.252672,15.268160
2856,ceb32049bc214effb30ea4d9d152efae.bin,97636,1.457088,19.745728
2857,c28e7402eecb40d59cb2389c374ade8e.bin,112685,1.458784,28.387745
2858,b78469963c894087b7093a07df2b3fcc.bin,85989,1.383232,24.374496
2859,37fbabc0027c4304b4145c7bb3281328.bin,95853,1.480064,21.114113
2860,b35c42371b8445b79a9e5489bc3f1983.bin,82805,1.423296,18.322657
2861,fbab76edbaed4c9dbd217a1c011c80b1.bin,107133,1.487616,21.695295
2862,703ac7e5928a41c7a3138afa74e157ad.bin,68831,1.286816,16.937471
2863,6ea8ed46a7e04a10abfa6acd5290ea09.bin,106775,1.554624,24.401567
2864,d96de08343d248809556faa746c70968.bin,85367,1.410560,16.033119
2865,bea5dd7080414656b1b89ff163cb7599.bin,95510,1.505600,20.964895
2866,15fa345fae4c4cc1b387b0b27cfed9c2.bin,98175,1.530912,20.568192
2867,a80271ef82594202879bb2a44aa5c172.bin,77676,1.269440,17.568192
2868,1692c9bf2e154282bd6c56436ad350b0.bin,95180,1.425184,21.668287
2869,f2cec7af043c47fb9b039cb02d0c0885.bin,79514,1.290368,17.391359
2870,bff42d5ba6394afd99fa6f81dcdf94e7.bin,116043,1.565280,26.864992
2871,355b7c5e33994845be452e321cbdca28.bin,39886,1.351968,10.241056
2872,935ddd79f2cc4b6a81395cde46290fff.bin,101295,1.537408,22.315008
2873,3bbd94ab56f64609817026275ad79fa6.bin,89195,1.290048,17.596224
2874,86f3094ac0b64fc8aaeef0857fe0b8d9.bin,89955,1.301856,23.136641
2875,6918d5fada954962ba530eab9373afea.bin,100729,1.512384,22.527136
2876,016a779289694d1e9b22d9d716c50275.bin,45817,1.328800,14.596480
2877,59e6f43c31be472393ee5c8dcc45f9cf.bin,97471,1.458720,26.389889
2878,f965ad5d2ee94318b2dd1ac927a37856.bin,35529,1.375968,10.972160
2879,90a76bbbe58d4c76beed59cc12dc378b.bin,98782,1.403104,25.411808
2880,49409214fe454b018d05c8d839b35159.bin,104104,1.473568,25.617121
2881,c7bc5a205f5545b7a0af978889ceca13.bin,42543,1.432096,15.540160
2882,cc18fde20db74d30825b0b60ec511b7b.bin,110420,1.557472,27.230816
2883,640e6f0c6e6d4c3592ea1d737a089c77.bin,46671,1.227456,11.867264
2884,cb99af540b404ad6b03c86ffc6604017.bin,92763,1.455040,19.127745
2885,ebbbaf52f11b461da3831127ae713d17.bin,96295,1.500832,21.160448
2886,a633a5ca3bd94f9d99f0251f03e28170.bin,107706,1.507648,24.992512
2887,7ce195be9d6e4838b2a5c9d946dfa4f3.bin,60935,1.376384,16.971712
2888,befb06465a7f4b0793dcaa467854a6dc.bin,115813,1.574144,24.651039
2889,e0798ceaab2e4b67b0a530ca96337943.bin,96854,1.488704,22.277311
2890,6413a3e27b664997a08f7a0b82667d06.bin,96435,1.426592,25.574783
2891,7dae85733d7d49449d10dd6defa13e33.bin,98247,1.431232,22.516672
2892,ba6527487d5042b2bd4fb8e503918d29.bin,83009,1.337600,17.265152
2893,c604ceb421f54f028c246cb68960dd53.bin,90838,1.468832,23.425793
2894,53b7ed3ff487465f82d3bc490ec3e5f4.bin,119007,1.526336,28.914721
2895,b52f55cafb384e71b16e48be1e1499be.bin,70825,1.323232,13.317120
2896,9ee4020153674b9e9943d395ff8cfdf3.bin,89645,1.479296,16.427616
2897,fcd1acc0208f4ac08c879e2be95529a5.bin,108231,1.446688,23.915327
2898,f9161a733a9c4303ac28a12159a38e0d.bin,98028,1.431968,21.961599
2899,6e5f83862953468098943f4901e9551a.bin,64790,1.198016,13.972896
2900,373b02e0f79c48738dc369a286ba9d9b.bin,113281,1.549024,25.633568
2901,a82c0acb18dd4c3a99731b7a06a63fb7.bin,105862,1.468736,26.994528
2902,b8aa35510eae475f98cdbdf67e8531da.bin,95751,1.373504,23.688608
2903,74b387cb0fe240008650a57798ff46a5.bin,111954,1.461568,25.056896
2904,cb1b5c5743fe4594b3b7b0a6504e9bce.bin,76452,1.266752,18.241152
2905,d737436932b14faaab01d8f80d3caf1d.bin,98865,1.411808,22.468191
2906,b006ca82a2654951ae8f42300f66f3c4.bin,32857,1.069888,11.347072
2907,6a808b09e5f34d33ba1de76cc8dab423.bin,15501,1.047904,8.343168
2908,3244703f42ad431097b515e31a7bacf2.bin,72579,1.283264,16.900000
2909,a3b250411f83435d89d0dc388fd3aaa6.bin,112978,1.443872,29.968161
2910,dff6bea8d6b443548193449a5982f11d.bin,112144,1.459616,25.224159
2911,6bfd42cf0aba4f1a94ec11fa43e2dd92.bin,94326,1.445216,18.261375
2912,665dd2fd9b42435fbc976a96d896b2b2.bin,77170,1.311808,14.009280
2913,6123a0c091d24c39ab274cdbad994bc4.bin,17978,1.145408,10.051552
2914,efb40ffbe4114a2d92a1b4f3e44affda.bin,71018,1.202208,16.154240
2915,ef8f7932dae845618d4a4d23d64fab2f.bin,78973,1.318592,16.369761
2916,85196a976749449a86c0327924712e5f.bin,26714,1.019648,10.452416
2917,43ec12dec5924e3391c8d1ae4b7ddf7e.bin,96597,1.489536,18.668736
2918,e15862d8a89d4250947cad3d1eff3dfc.bin,111945,1.468352,23.939615
2919,2ff5689a089844f0a2097b1883916003.bin,84179,1.385952,20.451136
2920,41901707512f45f5a53da3806a51c097.bin,111459,1.432160,28.819807
2921,87c3788da01f4f63953f35383d0f5095.bin,15764,1.074496,7.619584
2922,951e0232d2c441cda7e88f6db8e63323.bin,94946,1.380064,20.122944
2923,1ae51c77dcb94e98b0349b2213b4b146.bin,79517,1.354720,13.433952
2924,733e12b439b846169b3f8214a89ed8c4.bin,103142,1.502496,24.714081
2925,d492d47f5aba43249fe426f07a2911bf.bin,106433,1.505248,27.678688
2926,14f665de1fa34d0a9d12838a5b77d687.bin,116978,1.496704,27.670336
2927,85b3158eb1c34306b3ca3c124634d367.bin,103994,1.444064,23.526752
2928,1f422f8a89a14af2a02bb629de26e084.bin,103646,1.448992,25.059969
2929,f3c9f3e85f384381bfced8c2a863376f.bin,80901,1.335040,19.508961
2930,45022789b1ee454da83a147a87960f94.bin,102169,1.491616,23.018656
2931,a14e172d05e8414481cdc56870d5abc6.bin,98748,1.399104,25.412865
2932,b31c7ca5fea14690a214f7c93aba4166.bin,110763,1.442176,31.798656
2933,96af1a7dbbe643ee9b54c2702c719407.bin,100671,1.457056,24.263264
2934,b687f913edb34294ba1c34f5f35d52d0.bin,35732,1.310304,9.757216
2935,8eb1acd378fb46638ab0b5c1e7e2f6b4.bin,40148,1.336256,13.643584
2936,472a900c838140d197d2154ea6cd70f3.bin,29499,1.109216,11.189664
2937,ef183f507ce945519cc458276a8ae6e2.bin,113345,1.449280,30.942465
2938,152db7f344954b7196402b92caa57e1c.bin,36740,1.162240,15.212288
2939,ddbdad13484d4b6f91fd7ac2ae4ad606.bin,88981,1.439744,16.037760
2940,9f3355442ce347be804a9880d086ca8f.bin,80859,1.315584,17.121729
2941,ab7f9e0665d24fe79fbde77325627d18.bin,93307,1.439296,21.241823
2942,af67f465f5994ac7bab19825336db644.bin,73966,1.328480,14.434528
2943,79aee76081974fe18eff436a020ce606.bin,113103,1.490624,26.862017
2944,9cae01630a3c475080fedef5d59297be.bin,36209,1.341088,11.045696
2945,0f9f4a764e8649a595541ae4bf4668d6.bin,99675,1.421248,22.862112
2946,806836e294014fa9b9b5d167044d59b1.bin,104028,1.476960,22.313919
2947,d6109bf5cfb84de198a28fc2da6fd026.bin,87341,1.419328,18.669472
2948,888dd9afb9bc43e2bfbc5e92835a2b26.bin,88719,1.300480,20.809984
2949,f662ee6d67ac42978952033001972646.bin,30873,1.151488,9.697184
2950,a4060a0eb9c4477b91d6cad12ced7d43.bin,96041,1.438336,21.073343
2951,3fd8074cf3444290a8cf4ddd3de0ffc4.bin,86834,1.304416,22.934113
2952,594881e10bca4f689d5a6b97ab3d763d.bin,115494,1.477920,30.805441
2953,ce60545b3a344043881d7bfc6b5b75fc.bin,117049,1.467264,30.983232
2954,c6749814a54341b19d882ef6fbd5cf86.bin,58650,1.430272,13.999200
2955,29fca2b4244b4379828cd66a473c6d7e.bin,81818,1.426240,15.301504
2956,f7a93963d6cc431099c3e6943cda4d72.bin,110827,1.481120,27.116512
2957,a460d7665ac3476b85f72a3fb7b978dd.bin,71931,1.390080,12.721856
2958,d10b460fd96042d18edb5bb648857d32.bin,87091,1.392384,18.734753
2959,32acb4d3c263417f865bf34b2b84a16b.bin,108691,1.472576,24.840992
2960,7d905b84e07c4493a249467e86b088b7.bin,111156,1.488576,29.237856
2961,5791344561914f83bd244e26e95b4a2a.bin,35414,1.356288,10.910912
2962,e912736e809a4c3da86bc228bfa2980a.bin,58633,1.128768,14.899968
2963,2deffe9affa24bb2ae3f6f440cb8a01e.bin,76082,1.362912,16.750912
2964,148acc8b5751400c84ae272a96bf2bf7.bin,47955,1.188256,12.691584
2965,a78c360914e444f3a489d3c8bfbf1b51.bin,98146,1.488544,21.779488
2966,3f2adb9db8ab428abd54009707d46992.bin,109632,1.498784,23.776192
2967,c7c62f68bd0a45e9877829a30e36a62b.bin,98787,1.439200,21.441120
2968,313738dc85e24e3894ae13d0b2c49ea3.bin,77238,1.293952,17.139072
2969,7e034567ff9e4c22819fd59c4cb845da.bin,114484,1.458336,32.209854
2970,bb8b6850aeb6411c89b496b9e45fbb6b.bin,36493,1.334400,9.710464
2971,e4df3ac5874d49b7a3553035cd735902.bin,85280,1.405792,21.787840
2972,ab94539210994e2e8acf24e900d30718.bin,101718,1.397920,26.796352
2973,a7207fb3da0049dc89c7566828da461b.bin,34963,1.306784,9.843232
2974,b7df21a953a2477ab5ec0c37e7d21128.bin,98044,1.379712,20.051519
2975,b98e65c90a7a445a907a3bb1467b551b.bin,17186,1.148672,11.846816
2976,fa7e79db3cc947e1a5708a2c3efc3aed.bin,97051,1.380928,22.735840
2977,8255767d23a3456d861591793f5df935.bin,81072,1.404736,16.031233
2978,6531528030c2484abde7201ff31c05c6.bin,76996,1.316832,14.773504
2979,4926edfdebf84707b0df0f122ab560a5.bin,99627,1.456896,22.191105
2980,a442b57b3e044dbcbe729bf3db01af36.bin,106487,1.427392,26.243904
2981,ee3ddd9ee0374030bdfece0eadd13bc1.bin,112776,1.448576,28.727776
2982,0b47858110f442afa33226467f596df7.bin,110872,1.549632,21.365088
2983,4d7cf1ad5f9c4842bb6f135e058deed4.bin,30157,1.191360,9.608288
2984,097c7295f13a4746a2c46d036c21bd3e.bin,16338,1.138912,9.809920
2985,25b60e463a9a4e42a6c82163a414ab71.bin,104648,1.400224,27.877920
2986,caa701c185b94d9f948883bd65be2cd3.bin,87065,1.470048,16.503937
2987,b8c807aa77e74ad6ba8cca5c7fa13ae0.bin,89061,1.249376,22.708416
2988,0799844f6afa4ac1840181d0c8b26f08.bin,38392,1.231360,13.673504
2989,afac9d74d7e746b4995ae4d08b37b9cf.bin,36890,1.332448,10.097088
2990,266d8d2b61f345e48797ade5d4bae10b.bin,104070,1.451200,23.377377
2991,882aeb15c230408bb0a9fd7bb7065550.bin,85949,1.364224,19.545856
2992,1a4601bb2b674b819094ebb5ca797c61.bin,95766,1.325984,24.782848
2993,2c0c09db419e4ae692666d7dd235594d.bin,119156,1.449408,30.389280
2994,e37222196d2746f9ad3666fb1da40987.bin,39497,1.191168,15.475008
2995,d73837c92a1147cc98bcb87122d466b1.bin,107517,1.471104,27.025921
2996,838383739cd2432f9759eab414b7f7e8.bin,68898,1.277728,16.335552
2997,a572dd2e95e94e4db66bb5dbfaf870b5.bin,31975,1.183040,10.334304
2998,1b3e964e30c8439ba9ba83d43948a558.bin,97657,1.368416,18.323456
2999,9cdbf5ff7f294549aea0a4307e5d104a.bin,100563,1.421632,21.721216
3000,1808fbc3531c415fb77531c05b2547ae.bin,93933,1.329344,21.681473
3001,2f598ed435a94ed1a58f8523592cefb4.bin,95234,1.404064,22.920193
3002,c819b8226f8a4827a77983b8e3c1d4bd.bin,92428,1.332896,21.937344
3003,48de6a86245f44bdbf4921d2695cd6a8.bin,104259,1.501728,22.951521
3004,fcec74d888d745c0964b785dc309cf2c.bin,94970,1.496864,20.648224
3005,c95a25401bd845719d68ea6771a30788.bin,36915,1.232128,13.435008
3006,3a90b7c61d7f4016a1a2a680b0eac6e9.bin,94586,1.368864,22.714369
3007,f5a38abe0b404babb18bca1f0adf60b6.bin,92282,1.354304,21.649441
3008,830ba619959e4802a955ac40c5ee9453.bin,101065,1.419616,24.689089
3009,3f0f0a0a049a48d4ba9c8253d432de1e.bin,67511,1.351008,13.280352
3010,27d16699ad4140d2be8a2c55d7bd0a65.bin,30277,1.173056,9.588704
3011,9a8b4a5cc0ae4a198e88435b9f5b4b57.bin,67419,1.254240,14.153408
3012,ff9fccde28864e1b8127991feee3301d.bin,112007,1.421376,28.517792
3013,1bc82ad0d02243e580e628b9ad400fd6.bin,85084,1.315648,20.282145
3014,f8de8186b0b046418127ad7007a206c7.bin,90036,1.476352,17.530464
3015,92b931434b8d4cac8caa723d91b097df.bin,103562,1.434144,27.698816
3016,55318b9eaf1c4633aff259d87b1bd334.bin,115919,1.570464,23.840160
3017,5f1f75dcaa7e49f98ff5ff564245c5ab.bin,106579,1.487680,25.761824
3018,73ce29fbb23b4fdda87da12569830fe0.bin,80261,1.268064,20.468960
3019,a8d8bbbbd39d4cc4a9aa402c5f7b8bcc.bin,102283,1.485664,19.897440
3020,c741f091f26845f08a4b1e4364ef6267.bin,98918,1.430784,22.452959
3021,aee1e33b4ca74ae4a761fa072f92b577.bin,78824,1.293152,18.145409
3022,9a12dd1281234caaafb32edfe77254e1.bin,97208,1.409920,22.455393
3023,7fb67ec23c2b4086b4e97b76b82c3f07.bin,72208,1.188000,16.899744
3024,03bfef5ffadf4203ba4ca4a239ee620f.bin,95729,1.476480,19.787041
3025,dc4d4f9243464c08838ba54c9e532c92.bin,75179,1.341888,15.388096
3026,96dbf7debf4f42589d08185c32c3d67b.bin,101579,1.455200,25.399136
3027,aef5b6d3953b48bd890db7e7204e6d68.bin,100977,1.440864,22.513857
3028,190ad8d6769c4f32ae1a5292d2e5a408.bin,110837,1.472416,29.062977
3029,e1dffaba060040cfab07dec04790fbfa.bin,100955,1.394848,23.517824
3030,d0e49a3a29814c37a2d1c8c1b946653c.bin,102571,1.377248,22.852545
3031,4523fb98c35940f1a47555072262965d.bin,71295,1.243040,14.674912
3032,6a85b1377e5c42dfb6e125b2cb0a4ec8.bin,106655,1.432544,24.641600
3033,6ad528ad06f3427fa9548d6f8bfe6957.bin,85619,1.399136,16.156799
3034,3adfe1171bb448f9a639e4bc3bc3dc11.bin,110343,1.532256,25.648960
3035,a43d2cd8447b41858887bf536628b0b9.bin,115032,1.456160,29.209503
3036,716e5c98631a463a8aff6291bccdf4ae.bin,84653,1.401344,19.970400
3037,d4c301dcfbc34ac8b8319353c3bfc620.bin,42277,1.359488,15.505568
3038,39685006d5a84f43bb48b6eeed53987b.bin,103825,1.463392,20.601952
3039,d51bc02e54794cf38c6ea68071c70de2.bin,105665,1.341600,36.596542
3040,05a52b4458b84a9e8b66bfc7939ec5a1.bin,96278,1.467584,21.847296
3041,208cac530afb4596ae705d9a0806fef1.bin,78024,1.344672,14.657952
3042,cace7b0c3e674df99f8699dcbec76937.bin,91973,1.415488,18.968033
3043,d504f7d211994a1caca2a752c303596a.bin,90514,1.371392,18.217632
3044,2633bccdf64b40d7be34af01670de69a.bin,100345,1.443296,22.034847
3045,4fbd8ca56cc942cfb092846192fb3bd3.bin,91892,1.377792,19.361536
3046,eda45e041045428a90be43f94abbcbda.bin,110188,1.472800,30.694817
3047,877f55a6d8324fefb5e0f5e0bac3d7c1.bin,51148,1.354688,13.090368
3048,67f11693de5d454e9092c7cb31f7ebdf.bin,87414,1.365024,19.057983
3049,9ed18ab8b4c2468ea0dfa3b7c6ced37e.bin,31307,1.200192,9.816128
3050,04828388a55741479c3698cdf6aa2e6c.bin,100252,1.451680,25.193727
3051,684acda1d78c4a959762df565cba29f5.bin,112848,1.495776,30.498465
3052,d410a7a54e514dc189c2bd9fe2074a69.bin,35041,1.226400,10.406464
3053,7b011306ccc34c94a341a54ba2552c52.bin,90381,1.282304,24.757568
3054,fd761d865ef147e7bb7eec819b9cfd54.bin,95402,1.396960,22.692097
3055,210e97b9404e433abf8cd271278b9f38.bin,116844,1.532160,26.727104
3056,5df9f3f174584f29a28863fbeba3b292.bin,86219,1.408672,18.424513
3057,6ff9723a60bf4e14b328b3b19f04dc32.bin,90978,1.383616,21.451424
3058,61d9340c5ad8418dafe7a4af1b96e6b9.bin,97037,1.432416,20.545729
3059,c818a482aa4b41128c8b3bd773ae6504.bin,32690,1.220608,10.734208
3060,069b2210186c49c383b08dfded66ff35.bin,84136,1.361920,17.736320
3061,2a86b2b0a481470a83c81f4d2b514276.bin,106437,1.472896,27.674273
3062,defd8334a7da40d68f6a5fbca7499cb8.bin,69770,1.219392,15.183264
3063,aa7788b50c4f4147a029b32bb407e87c.bin,75846,1.278880,15.815360
3064,e8d7bbaf234f4abeafbb702d450f5d6d.bin,92740,1.382112,22.002497
3065,437e94c4aec64c3681d691126c4e95bd.bin,47175,1.120864,10.003072
3066,bc01f04e234f47a1b985aa16654f86e4.bin,55974,1.358016,15.959296
3067,e58ab79e465a42bea579a45e84f70552.bin,105413,1.475776,23.419647
3068,8542f5f6d7b94050b17a6e980c0b7bc6.bin,107831,1.501920,25.388865
3069,9f878e2b2ee04e1da6399c059e238104.bin,96654,1.432416,20.608704
3070,c1a3b3382324434f8790c78b44cd93b4.bin,75377,1.274976,17.724512
3071,e83245456dd34cc495c5b099da07c8f0.bin,71100,1.332192,14.953344
3072,41ce99072e8242c0b4fd7840f772f9fd.bin,65146,1.219456,13.239168
3073,2ee49140790544d8b01f52813ba9444c.bin,36655,1.249152,13.491712
3074,945784329ad9456496bdb77e5e49971f.bin,70251,1.205408,15.753088
3075,7b0c6e14258946f9aa3b81f39a5e0816.bin,54677,1.323072,14.996864
3076,ce77d3d2915543dc8b8b2408d407f7b5.bin,77436,1.350400,14.715424
3077,0b0e55128dd64776ac0e754358bf9ac8.bin,114454,1.464480,25.890944
3078,9fc4f152d50443c7ab8ecf1729700848.bin,75034,1.282432,18.763489
3079,b404c2454ed34328bcc92f0bbd039549.bin,69173,1.227424,14.781760
3080,dc80a728399948168b6e301e031a2435.bin,118679,1.496448,33.499680
3081,cdc90732e957479da6c8a80c9fad6f78.bin,101047,1.471264,21.858433
3082,e55fea30eaf74390885f05a39248023b.bin,30232,1.085184,9.633312
3083,84a3ca70e40a4c5b94172cd8e20971a3.bin,69519,1.272576,15.972416
3084,e06c4c64a1bc4e8a8d2a6d31a9cb5638.bin,84286,1.438048,17.746847
3085,c393232463364bb1ab3f264b12f6694a.bin,127180,1.571840,29.383200
3086,13783448789e46e9804d426f09974436.bin,78652,1.339488,16.506880
3087,bbe760f774824fb5a34b7999dcd999b3.bin,75729,1.305472,14.758720
3088,695972046c1240d69835d02386355ddc.bin,105646,1.477216,25.887680
3089,d3c067cedbb041f48b3b6034c691b21f.bin,70214,1.384960,13.640096
3090,2463d4edf6bc4962bd9f2522ebe7eb08.bin,93396,1.391104,20.518751
3091,34aff80f46f14cf6b962552afb010fff.bin,70690,1.283264,17.110529
3092,50685a0ed0874fba949c0ec7900eb2db.bin,31189,1.209696,9.698464
3093,e11f179b12334eee9a1149045c86294b.bin,30127,1.091168,11.198656
3094,98b01dfcaf534b66ab16bded53606e9f.bin,91396,1.296512,18.075552
3095,b8a345e3ff75410e9f74df35d3013e4b.bin,85195,1.367040,19.767551
3096,c94ac47cdb8e45f3aaca9bb80ec374fb.bin,92440,1.366112,21.986591
3097,4a6ff8aab9b5409c896220d70391d32c.bin,26531,1.097536,9.370272
3098,de0625ead6144de9bea3608ea9cc02d3.bin,79590,1.437216,14.771008
3099,8809e3930d5c4bfa88c2494ad3be72d9.bin,53165,1.286176,15.996576
3100,3e2d8c16ddbf41adb0c6c2fbe6d870b7.bin,33303,1.317920,9.493856
3101,3e1a2d2467254990becab29217a1d02f.bin,77280,1.328672,19.354977
3102,335da4966e3745dc845362f4c54eeae8.bin,110321,1.512000,24.803295
3103,964b2b96e1a1498db478e6c6e51d50b0.bin,112237,1.503840,23.507200
3104,118f9c1053414ef79f93cd483d16a48c.bin,104513,1.511872,23.178816
3105,ebf56872f9a54139abeeffdd3c880263.bin,93245,1.308832,28.855007
3106,3c55b075eee045b7918e4c12275cbdaa.bin,64650,1.289568,19.055040
3107,99c4cc9ce89246b19b802666bff43cf9.bin,97927,1.431808,24.102753
3108,424d9df7da544317896278b0629f33be.bin,68303,1.234144,15.299840
3109,8fb167b9767d420b9c6368719bafb7b4.bin,17225,1.128704,10.405408
3110,2ae3fe8215f948d1b61900c805c91ede.bin,96077,1.369440,21.033119
3111,95c679992b8043b192c24d9b7c0cadc5.bin,108454,1.501088,21.206367
3112,befff2eb01174292b854a66597c3eb8f.bin,106388,1.417184,25.161760
3113,ed00e1196ea74e0795313afc75d39dcf.bin,53285,1.272640,12.513024
3114,bbf1d23e80b84da798c56cbac090f7d9.bin,49084,1.089344,10.966432
3115,3a7e7dbee620460cbbe09a942c5d23be.bin,99781,1.492768,24.228352
3116,9a95f1a1e26843fa91963c1131b3c53c.bin,75160,1.317856,14.929376
3117,4c8b6c42e0294113b78fb64a4fa14fa7.bin,31912,1.228960,9.858176
3118,e7683144f74449309873faf2cb7e76c8.bin,41934,1.417792,15.515616
3119,d74c961ec4274d14b8a211f29e390e30.bin,99825,1.396352,24.210144
3120,5540e9c3961c4a74ac62d387fa859b71.bin,47114,1.320000,15.208096
3121,0f5cbb909e9544dd861dc2ff63ac4d13.bin,35549,1.388864,10.979936
3122,db9fed7b56a64665a9f008520662fce0.bin,93359,1.411168,22.781471
3123,590ad386f23448a4bf080d90df09ed84.bin,61415,1.313600,10.424928
3124,0228b4e5617c49ec8ac0b433fd1c80ba.bin,97247,1.485184,19.066561
3125,b87c4fce91d94856b3d8a39961e97fbb.bin,111851,1.523104,27.541344
3126,a7e83e3b5cd24948a58c93c66ba54d77.bin,105816,1.453856,24.342367
3127,fdd3a6f8d68a4bf08f45881201d072ae.bin,98694,1.407872,26.574560
3128,3e7bf19ac4f3459280bbbb4be635eb8d.bin,78155,1.208096,18.270720
3129,9ec1f5b804234e15a1ceb2484201b689.bin,118097,1.527552,27.860128
3130,4207bb5acb624c199bee66bf8bc73d0e.bin,99659,1.479232,20.339329
3131,885aeed2512341ccbf84ca64d4e58ded.bin,91996,1.360672,21.271328
3132,ebdaa986fff04d918bd1ba235d861e7c.bin,101232,1.470624,20.418592
3133,581b3ac0f7904012b2569fb92a986640.bin,107180,1.426048,25.824768
3134,6ef078bc31f94c499f0a8c2d2addfa19.bin,91292,1.355872,20.949024
3135,c94e416f271641fab8c1a2e3b9758979.bin,78701,1.315936,15.366208
3136,45266b136cf846b0a7d398d2360f9a17.bin,98363,1.446496,18.639040
3137,c69a8d12362d408eba32a41821cecc30.bin,35018,1.304544,9.878976
3138,c359678db3e0441397c0d631f98ec7e1.bin,116995,1.515040,28.345535
3139,c402b98a1b4c4e868eb64a1cf05f4a50.bin,99624,1.462720,18.159424
3140,6180726fc8744ea2b129ebaad6f79cee.bin,67021,1.373120,14.431168
3141,f96a3767845d48908a6790482af577ae.bin,65169,1.218176,14.082464
3142,ce846ea966b64f81bd12b98386344cf6.bin,34375,1.309536,9.534880
3143,5d773ca713f54023b34cd4718a5ee293.bin,82483,1.263744,19.436768
3144,d5324133e1d241658a7b763831b3af2e.bin,18414,1.179584,8.615648
3145,b22ec0c7883143c6a201e71ab917da7a.bin,67121,1.220768,21.485727
3146,b0f54b4767da48eda5e33d915e08b7e2.bin,65545,1.351648,11.528672
3147,bb228f1f38484616b591ec833f9a2e76.bin,101132,1.362880,25.265152
3148,ed2e94366acc44c39eda53e2f626c267.bin,75792,1.339136,14.772384
3149,ac25dbfbcd3843c7b6023e59aedc5175.bin,95812,1.493952,20.094048
3150,fd6296714eda481bac74b50c926d0565.bin,102698,1.513056,21.987680
3151,3218f60e1b3b4a4ba18d28115f130367.bin,96691,1.273312,32.050591
3152,90c8d4cb239d48adb447177c64a7ff0f.bin,121525,1.508320,33.917377
3153,670c160e6af24e7c8a8dc34aae1e3a1c.bin,109732,1.490176,25.088192
3154,86c585f28d464ec4bda5d11271c54f2f.bin,83102,1.251360,19.425377
3155,353045dd55ba445ca3a6dffb746f306e.bin,92482,1.372768,21.494047
3156,8fa01e4bfb3a4eabbd59a5ef46185f2e.bin,105888,1.456032,25.080832
3157,5bbeb4e68d51413f81a370cb33ef27fb.bin,30394,1.169344,9.668320
3158,82f21b3a1e094ab3bfaced9fc03c422c.bin,64242,1.392864,13.800704
3159,2d4012e701194ca6a79709cfbfb6bb93.bin,88718,1.340640,20.226496
3160,138c534bff82424ca226d8cbb283c9e1.bin,98238,1.488608,20.326624
3161,9454ea23d85241468b8757a0bd89964d.bin,76784,1.256128,19.802368
3162,6f52dcbe25144032b29e160951f57f71.bin,110774,1.468448,28.887009
3163,4b65f133505445c7a2425c44b0a2f46f.bin,108877,1.438848,33.105503
3164,72505908976e4fbe8addb92ed4dcd250.bin,40663,1.273568,12.927616
3165,134627f07b8b47f196af46f88013d112.bin,77185,1.363776,14.934880
3166,d25657fd31f34816920f051407c47f0f.bin,91050,1.442080,22.215679
