pl/bl,interp,input_width,input_height,output_width,output_height,layout,dtype,gpu_time(us)
NV12PitchLinear,Nearest,640,360,1280,720,NCHW16_RGB,Uint8,45.891582
NV12PitchLinear,Bilinear,640,360,1280,720,NCHW16_RGB,Uint8,38.021118
NV12PitchLinear,Nearest,640,360,1920,1080,NCHW16_RGB,Uint8,98.238464
NV12PitchLinear,Bilinear,640,360,1920,1080,NCHW16_RGB,Uint8,87.290878
NV12PitchLinear,Nearest,640,360,2560,1440,NCHW16_RGB,Uint8,171.215866
NV12PitchLinear,Bilinear,640,360,2560,1440,NCHW16_RGB,Uint8,150.888443
NV12PitchLinear,Nearest,640,360,3840,2160,NCHW16_RGB,Uint8,382.753784
NV12PitchLinear,Bilinear,640,360,3840,2160,NCHW16_RGB,Uint8,331.526154
NV12PitchLinear,Nearest,1280,720,1920,1080,NCHW16_RGB,Uint8,97.715202
NV12PitchLinear,Bilinear,1280,720,1920,1080,NCHW16_RGB,Uint8,89.968643
NV12PitchLinear,Nearest,1280,720,2560,1440,NCHW16_RGB,Uint8,169.036804
NV12PitchLinear,Bilinear,1280,720,2560,1440,NCHW16_RGB,Uint8,154.505219
NV12PitchLinear,Nearest,1280,720,3840,2160,NCHW16_RGB,Uint8,378.807281
NV12PitchLinear,Bilinear,1280,720,3840,2160,NCHW16_RGB,Uint8,338.387970
NV12PitchLinear,Nearest,1920,1080,2560,1440,NCHW16_RGB,Uint8,166.510590
NV12PitchLinear,Bilinear,1920,1080,2560,1440,NCHW16_RGB,Uint8,157.976578
NV12PitchLinear,Nearest,1920,1080,3840,2160,NCHW16_RGB,Uint8,376.121338
NV12PitchLinear,Bilinear,1920,1080,3840,2160,NCHW16_RGB,Uint8,342.261749
NV12PitchLinear,Nearest,2560,1440,3840,2160,NCHW16_RGB,Uint8,374.713348
NV12PitchLinear,Bilinear,2560,1440,3840,2160,NCHW16_RGB,Uint8,347.066376
NV12PitchLinear,Nearest,3840,2160,2560,1440,NCHW_BGR,Uint8,38.861824
NV12PitchLinear,Bilinear,3840,2160,2560,1440,NCHW_BGR,Uint8,129.376251
NV12PitchLinear,Nearest,3840,2160,1920,1080,NCHW_BGR,Uint8,19.652609
NV12PitchLinear,Bilinear,3840,2160,1920,1080,NCHW_BGR,Uint8,74.629120
NV12PitchLinear,Nearest,3840,2160,1280,720,NCHW_BGR,Uint8,10.455040
NV12PitchLinear,Bilinear,3840,2160,1280,720,NCHW_BGR,Uint8,32.572414
NV12PitchLinear,Nearest,3840,2160,640,360,NCHW_BGR,Uint8,5.828608
NV12PitchLinear,Bilinear,3840,2160,640,360,NCHW_BGR,Uint8,11.302912
NV12PitchLinear,Nearest,2560,1440,1920,1080,NCHW_BGR,Uint8,19.298304
NV12PitchLinear,Bilinear,2560,1440,1920,1080,NCHW_BGR,Uint8,64.000000
NV12PitchLinear,Nearest,2560,1440,1280,720,NCHW_BGR,Uint8,10.302464
NV12PitchLinear,Bilinear,2560,1440,1280,720,NCHW_BGR,Uint8,31.051777
NV12PitchLinear,Nearest,2560,1440,640,360,NCHW_BGR,Uint8,5.580800
NV12PitchLinear,Bilinear,2560,1440,640,360,NCHW_BGR,Uint8,11.686912
NV12PitchLinear,Nearest,1920,1080,1280,720,NCHW_BGR,Uint8,10.391552
NV12PitchLinear,Bilinear,1920,1080,1280,720,NCHW_BGR,Uint8,30.625792
NV12PitchLinear,Nearest,1920,1080,640,360,NCHW_BGR,Uint8,5.072896
NV12PitchLinear,Bilinear,1920,1080,640,360,NCHW_BGR,Uint8,10.839040
NV12PitchLinear,Nearest,1280,720,640,360,NCHW_BGR,Uint8,4.789248
NV12PitchLinear,Bilinear,1280,720,640,360,NCHW_BGR,Uint8,10.369024
NV12PitchLinear,Nearest,640,360,1280,720,NCHW_BGR,Uint8,10.467328
NV12PitchLinear,Bilinear,640,360,1280,720,NCHW_BGR,Uint8,30.431232
NV12PitchLinear,Nearest,640,360,1920,1080,NCHW_BGR,Uint8,19.110912
NV12PitchLinear,Bilinear,640,360,1920,1080,NCHW_BGR,Uint8,61.908993
NV12PitchLinear,Nearest,640,360,2560,1440,NCHW_BGR,Uint8,31.580160
NV12PitchLinear,Bilinear,640,360,2560,1440,NCHW_BGR,Uint8,104.935425
NV12PitchLinear,Nearest,640,360,3840,2160,NCHW_BGR,Uint8,67.468285
NV12PitchLinear,Bilinear,640,360,3840,2160,NCHW_BGR,Uint8,249.161728
NV12PitchLinear,Nearest,1280,720,1920,1080,NCHW_BGR,Uint8,19.092480
NV12PitchLinear,Bilinear,1280,720,1920,1080,NCHW_BGR,Uint8,62.649345
NV12PitchLinear,Nearest,1280,720,2560,1440,NCHW_BGR,Uint8,31.489023
NV12PitchLinear,Bilinear,1280,720,2560,1440,NCHW_BGR,Uint8,110.227455
NV12PitchLinear,Nearest,1280,720,3840,2160,NCHW_BGR,Uint8,69.486595
NV12PitchLinear,Bilinear,1280,720,3840,2160,NCHW_BGR,Uint8,258.970612
NV12PitchLinear,Nearest,1920,1080,2560,1440,NCHW_BGR,Uint8,32.015362
NV12PitchLinear,Bilinear,1920,1080,2560,1440,NCHW_BGR,Uint8,113.051651
NV12PitchLinear,Nearest,1920,1080,3840,2160,NCHW_BGR,Uint8,71.041023
NV12PitchLinear,Bilinear,1920,1080,3840,2160,NCHW_BGR,Uint8,270.474243
NV12PitchLinear,Nearest,2560,1440,3840,2160,NCHW_BGR,Uint8,72.736771
NV12PitchLinear,Bilinear,2560,1440,3840,2160,NCHW_BGR,Uint8,270.002167
NV12PitchLinear,Nearest,3840,2160,2560,1440,NCHW_RGB,Uint8,38.483967
NV12PitchLinear,Bilinear,3840,2160,2560,1440,NCHW_RGB,Uint8,95.501312
NV12PitchLinear,Nearest,3840,2160,1920,1080,NCHW_RGB,Uint8,20.131840
NV12PitchLinear,Bilinear,3840,2160,1920,1080,NCHW_RGB,Uint8,55.482368
NV12PitchLinear,Nearest,3840,2160,1280,720,NCHW_RGB,Uint8,10.585088
NV12PitchLinear,Bilinear,3840,2160,1280,720,NCHW_RGB,Uint8,25.946112
NV12PitchLinear,Nearest,3840,2160,640,360,NCHW_RGB,Uint8,5.813248
NV12PitchLinear,Bilinear,3840,2160,640,360,NCHW_RGB,Uint8,9.637888
NV12PitchLinear,Nearest,2560,1440,1920,1080,NCHW_RGB,Uint8,19.532801
NV12PitchLinear,Bilinear,2560,1440,1920,1080,NCHW_RGB,Uint8,52.809727
NV12PitchLinear,Nearest,2560,1440,1280,720,NCHW_RGB,Uint8,10.423296
NV12PitchLinear,Bilinear,2560,1440,1280,720,NCHW_RGB,Uint8,25.325567
NV12PitchLinear,Nearest,2560,1440,640,360,NCHW_RGB,Uint8,5.482496
NV12PitchLinear,Bilinear,2560,1440,640,360,NCHW_RGB,Uint8,9.951232
NV12PitchLinear,Nearest,1920,1080,1280,720,NCHW_RGB,Uint8,10.447872
NV12PitchLinear,Bilinear,1920,1080,1280,720,NCHW_RGB,Uint8,25.355265
NV12PitchLinear,Nearest,1920,1080,640,360,NCHW_RGB,Uint8,5.065728
NV12PitchLinear,Bilinear,1920,1080,640,360,NCHW_RGB,Uint8,9.029632
NV12PitchLinear,Nearest,1280,720,640,360,NCHW_RGB,Uint8,4.975616
NV12PitchLinear,Bilinear,1280,720,640,360,NCHW_RGB,Uint8,8.796160
NV12PitchLinear,Nearest,640,360,1280,720,NCHW_RGB,Uint8,10.484736
NV12PitchLinear,Bilinear,640,360,1280,720,NCHW_RGB,Uint8,24.949760
NV12PitchLinear,Nearest,640,360,1920,1080,NCHW_RGB,Uint8,19.492865
NV12PitchLinear,Bilinear,640,360,1920,1080,NCHW_RGB,Uint8,52.326401
NV12PitchLinear,Nearest,640,360,2560,1440,NCHW_RGB,Uint8,32.203777
NV12PitchLinear,Bilinear,640,360,2560,1440,NCHW_RGB,Uint8,89.845757
NV12PitchLinear,Nearest,640,360,3840,2160,NCHW_RGB,Uint8,69.393410
NV12PitchLinear,Bilinear,640,360,3840,2160,NCHW_RGB,Uint8,195.019775
NV12PitchLinear,Nearest,1280,720,1920,1080,NCHW_RGB,Uint8,19.368959
NV12PitchLinear,Bilinear,1280,720,1920,1080,NCHW_RGB,Uint8,52.251648
NV12PitchLinear,Nearest,1280,720,2560,1440,NCHW_RGB,Uint8,31.956991
NV12PitchLinear,Bilinear,1280,720,2560,1440,NCHW_RGB,Uint8,89.038849
NV12PitchLinear,Nearest,1280,720,3840,2160,NCHW_RGB,Uint8,69.500931
NV12PitchLinear,Bilinear,1280,720,3840,2160,NCHW_RGB,Uint8,194.831360
NV12PitchLinear,Nearest,1920,1080,2560,1440,NCHW_RGB,Uint8,32.559105
NV12PitchLinear,Bilinear,1920,1080,2560,1440,NCHW_RGB,Uint8,89.368576
NV12PitchLinear,Nearest,1920,1080,3840,2160,NCHW_RGB,Uint8,71.645187
NV12PitchLinear,Bilinear,1920,1080,3840,2160,NCHW_RGB,Uint8,198.133759
NV12PitchLinear,Nearest,2560,1440,3840,2160,NCHW_RGB,Uint8,73.438210
NV12PitchLinear,Bilinear,2560,1440,3840,2160,NCHW_RGB,Uint8,200.075272
NV12BlockLinear,Nearest,3840,2160,2560,1440,NHWC_BGR,Float32,94.387199
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NHWC_BGR,Float32,271.933441
NV12BlockLinear,Nearest,3840,2160,1920,1080,NHWC_BGR,Float32,57.867264
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NHWC_BGR,Float32,161.154053
NV12BlockLinear,Nearest,3840,2160,1280,720,NHWC_BGR,Float32,34.144257
NV12BlockLinear,Bilinear,3840,2160,1280,720,NHWC_BGR,Float32,82.551811
NV12BlockLinear,Nearest,3840,2160,640,360,NHWC_BGR,Float32,9.333760
NV12BlockLinear,Bilinear,3840,2160,640,360,NHWC_BGR,Float32,18.006016
NV12BlockLinear,Nearest,2560,1440,1920,1080,NHWC_BGR,Float32,53.661697
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NHWC_BGR,Float32,152.936447
NV12BlockLinear,Nearest,2560,1440,1280,720,NHWC_BGR,Float32,23.025663
NV12BlockLinear,Bilinear,2560,1440,1280,720,NHWC_BGR,Float32,64.537598
NV12BlockLinear,Nearest,2560,1440,640,360,NHWC_BGR,Float32,8.682496
NV12BlockLinear,Bilinear,2560,1440,640,360,NHWC_BGR,Float32,17.352703
NV12BlockLinear,Nearest,1920,1080,1280,720,NHWC_BGR,Float32,20.921345
NV12BlockLinear,Bilinear,1920,1080,1280,720,NHWC_BGR,Float32,59.313152
NV12BlockLinear,Nearest,1920,1080,640,360,NHWC_BGR,Float32,8.236032
NV12BlockLinear,Bilinear,1920,1080,640,360,NHWC_BGR,Float32,17.334272
NV12BlockLinear,Nearest,1280,720,640,360,NHWC_BGR,Float32,8.087552
NV12BlockLinear,Bilinear,1280,720,640,360,NHWC_BGR,Float32,17.062912
NV12BlockLinear,Nearest,640,360,1280,720,NHWC_BGR,Float32,19.432447
NV12BlockLinear,Bilinear,640,360,1280,720,NHWC_BGR,Float32,57.780224
NV12BlockLinear,Nearest,640,360,1920,1080,NHWC_BGR,Float32,46.819328
NV12BlockLinear,Bilinear,640,360,1920,1080,NHWC_BGR,Float32,138.681351
NV12BlockLinear,Nearest,640,360,2560,1440,NHWC_BGR,Float32,78.533630
NV12BlockLinear,Bilinear,640,360,2560,1440,NHWC_BGR,Float32,239.833084
NV12BlockLinear,Nearest,640,360,3840,2160,NHWC_BGR,Float32,164.489212
NV12BlockLinear,Bilinear,640,360,3840,2160,NHWC_BGR,Float32,528.894958
NV12BlockLinear,Nearest,1280,720,1920,1080,NHWC_BGR,Float32,49.979393
NV12BlockLinear,Bilinear,1280,720,1920,1080,NHWC_BGR,Float32,142.730240
NV12BlockLinear,Nearest,1280,720,2560,1440,NHWC_BGR,Float32,83.687424
NV12BlockLinear,Bilinear,1280,720,2560,1440,NHWC_BGR,Float32,248.686584
NV12BlockLinear,Nearest,1280,720,3840,2160,NHWC_BGR,Float32,174.255096
NV12BlockLinear,Bilinear,1280,720,3840,2160,NHWC_BGR,Float32,544.175110
NV12BlockLinear,Nearest,1920,1080,2560,1440,NHWC_BGR,Float32,87.038979
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NHWC_BGR,Float32,253.382660
NV12BlockLinear,Nearest,1920,1080,3840,2160,NHWC_BGR,Float32,182.982651
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NHWC_BGR,Float32,554.631165
NV12BlockLinear,Nearest,2560,1440,3840,2160,NHWC_BGR,Float32,186.669052
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NHWC_BGR,Float32,560.050171
NV12BlockLinear,Nearest,3840,2160,2560,1440,NHWC_RGB,Float32,94.374908
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NHWC_RGB,Float32,272.097290
NV12BlockLinear,Nearest,3840,2160,1920,1080,NHWC_RGB,Float32,57.944065
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NHWC_RGB,Float32,161.207291
NV12BlockLinear,Nearest,3840,2160,1280,720,NHWC_RGB,Float32,34.266113
NV12BlockLinear,Bilinear,3840,2160,1280,720,NHWC_RGB,Float32,82.524162
NV12BlockLinear,Nearest,3840,2160,640,360,NHWC_RGB,Float32,9.329664
NV12BlockLinear,Bilinear,3840,2160,640,360,NHWC_RGB,Float32,18.000896
NV12BlockLinear,Nearest,2560,1440,1920,1080,NHWC_RGB,Float32,53.671936
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NHWC_RGB,Float32,152.900604
NV12BlockLinear,Nearest,2560,1440,1280,720,NHWC_RGB,Float32,23.011328
NV12BlockLinear,Bilinear,2560,1440,1280,720,NHWC_RGB,Float32,64.507904
NV12BlockLinear,Nearest,2560,1440,640,360,NHWC_RGB,Float32,8.684544
NV12BlockLinear,Bilinear,2560,1440,640,360,NHWC_RGB,Float32,17.346560
NV12BlockLinear,Nearest,1920,1080,1280,720,NHWC_RGB,Float32,20.907007
NV12BlockLinear,Bilinear,1920,1080,1280,720,NHWC_RGB,Float32,59.336704
NV12BlockLinear,Nearest,1920,1080,640,360,NHWC_RGB,Float32,8.239104
NV12BlockLinear,Bilinear,1920,1080,640,360,NHWC_RGB,Float32,17.333248
NV12BlockLinear,Nearest,1280,720,640,360,NHWC_RGB,Float32,8.089600
NV12BlockLinear,Bilinear,1280,720,640,360,NHWC_RGB,Float32,17.060863
NV12BlockLinear,Nearest,640,360,1280,720,NHWC_RGB,Float32,19.425280
NV12BlockLinear,Bilinear,640,360,1280,720,NHWC_RGB,Float32,57.772034
NV12BlockLinear,Nearest,640,360,1920,1080,NHWC_RGB,Float32,46.800896
NV12BlockLinear,Bilinear,640,360,1920,1080,NHWC_RGB,Float32,138.658813
NV12BlockLinear,Nearest,640,360,2560,1440,NHWC_RGB,Float32,78.491646
NV12BlockLinear,Bilinear,640,360,2560,1440,NHWC_RGB,Float32,239.879166
NV12BlockLinear,Nearest,640,360,3840,2160,NHWC_RGB,Float32,164.467712
NV12BlockLinear,Bilinear,640,360,3840,2160,NHWC_RGB,Float32,528.676880
NV12BlockLinear,Nearest,1280,720,1920,1080,NHWC_RGB,Float32,49.975296
NV12BlockLinear,Bilinear,1280,720,1920,1080,NHWC_RGB,Float32,142.743546
NV12BlockLinear,Nearest,1280,720,2560,1440,NHWC_RGB,Float32,83.678207
NV12BlockLinear,Bilinear,1280,720,2560,1440,NHWC_RGB,Float32,248.651779
NV12BlockLinear,Nearest,1280,720,3840,2160,NHWC_RGB,Float32,174.217209
NV12BlockLinear,Bilinear,1280,720,3840,2160,NHWC_RGB,Float32,544.161804
NV12BlockLinear,Nearest,1920,1080,2560,1440,NHWC_RGB,Float32,87.032829
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NHWC_RGB,Float32,253.296646
NV12BlockLinear,Nearest,1920,1080,3840,2160,NHWC_RGB,Float32,182.992889
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NHWC_RGB,Float32,554.715149
NV12BlockLinear,Nearest,2560,1440,3840,2160,NHWC_RGB,Float32,186.679291
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NHWC_RGB,Float32,560.038940
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW16_BGR,Float32,493.348877
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW16_BGR,Float32,354.513916
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW16_BGR,Float32,281.984009
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW16_BGR,Float32,209.269760
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW16_BGR,Float32,129.022980
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW16_BGR,Float32,108.649475
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW16_BGR,Float32,39.787521
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW16_BGR,Float32,33.989632
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW16_BGR,Float32,280.210419
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW16_BGR,Float32,199.951355
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW16_BGR,Float32,127.696899
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW16_BGR,Float32,96.652290
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW16_BGR,Float32,36.775936
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW16_BGR,Float32,27.066368
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW16_BGR,Float32,126.738434
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW16_BGR,Float32,93.720573
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW16_BGR,Float32,36.082687
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW16_BGR,Float32,24.976383
NV12BlockLinear,Nearest,1280,720,640,360,NCHW16_BGR,Float32,36.101120
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW16_BGR,Float32,23.941120
NV12BlockLinear,Nearest,640,360,1280,720,NCHW16_BGR,Float32,123.090942
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW16_BGR,Float32,87.235580
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW16_BGR,Float32,266.253326
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW16_BGR,Float32,182.909958
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW16_BGR,Float32,460.086273
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW16_BGR,Float32,312.995850
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW16_BGR,Float32,1003.152405
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW16_BGR,Float32,683.873291
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW16_BGR,Float32,273.935364
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW16_BGR,Float32,189.338623
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW16_BGR,Float32,478.396423
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW16_BGR,Float32,330.604553
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW16_BGR,Float32,1037.628418
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW16_BGR,Float32,714.988525
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW16_BGR,Float32,485.076996
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW16_BGR,Float32,339.172363
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW16_BGR,Float32,1056.268311
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW16_BGR,Float32,736.491516
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW16_BGR,Float32,1067.120605
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW16_BGR,Float32,742.637573
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW16_RGB,Float32,493.144073
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW16_RGB,Float32,354.588684
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW16_RGB,Float32,282.508301
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW16_RGB,Float32,209.263611
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW16_RGB,Float32,129.392639
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW16_RGB,Float32,108.613632
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW16_RGB,Float32,39.881729
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW16_RGB,Float32,33.988609
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW16_RGB,Float32,280.218628
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW16_RGB,Float32,199.993347
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW16_RGB,Float32,127.692802
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW16_RGB,Float32,96.677887
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW16_RGB,Float32,36.834305
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW16_RGB,Float32,27.082752
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW16_RGB,Float32,126.798851
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW16_RGB,Float32,93.703171
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW16_RGB,Float32,36.133888
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW16_RGB,Float32,24.998913
NV12BlockLinear,Nearest,1280,720,640,360,NCHW16_RGB,Float32,36.100098
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW16_RGB,Float32,23.932928
NV12BlockLinear,Nearest,640,360,1280,720,NCHW16_RGB,Float32,123.101181
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW16_RGB,Float32,87.265282
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW16_RGB,Float32,266.202118
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW16_RGB,Float32,182.922241
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW16_RGB,Float32,460.120056
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW16_RGB,Float32,313.052155
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW16_RGB,Float32,1003.079651
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW16_RGB,Float32,683.839478
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW16_RGB,Float32,273.918976
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW16_RGB,Float32,189.323257
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW16_RGB,Float32,478.393341
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW16_RGB,Float32,330.576904
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW16_RGB,Float32,1037.511719
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW16_RGB,Float32,714.967041
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW16_RGB,Float32,485.067780
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW16_RGB,Float32,339.105804
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW16_RGB,Float32,1056.236572
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW16_RGB,Float32,736.424988
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW16_RGB,Float32,1067.315186
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW16_RGB,Float32,742.787048
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW_BGR,Float32,82.627586
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW_BGR,Float32,231.759872
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW_BGR,Float32,54.901760
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW_BGR,Float32,138.303482
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW_BGR,Float32,34.762753
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW_BGR,Float32,84.755455
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW_BGR,Float32,10.508288
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW_BGR,Float32,26.337280
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW_BGR,Float32,46.860287
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW_BGR,Float32,130.766846
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW_BGR,Float32,19.507200
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW_BGR,Float32,58.952705
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW_BGR,Float32,8.581120
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW_BGR,Float32,25.970688
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW_BGR,Float32,17.220608
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW_BGR,Float32,54.702080
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW_BGR,Float32,7.852032
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW_BGR,Float32,22.234112
NV12BlockLinear,Nearest,1280,720,640,360,NCHW_BGR,Float32,7.145472
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW_BGR,Float32,16.556032
NV12BlockLinear,Nearest,640,360,1280,720,NCHW_BGR,Float32,16.097281
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW_BGR,Float32,54.175743
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW_BGR,Float32,37.226498
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW_BGR,Float32,120.394753
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW_BGR,Float32,61.785088
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW_BGR,Float32,209.625092
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW_BGR,Float32,126.260223
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW_BGR,Float32,454.546417
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW_BGR,Float32,40.523777
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW_BGR,Float32,123.464706
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW_BGR,Float32,64.596992
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW_BGR,Float32,213.483521
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW_BGR,Float32,133.978119
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW_BGR,Float32,460.592133
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW_BGR,Float32,69.834755
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW_BGR,Float32,217.468933
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW_BGR,Float32,138.514435
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW_BGR,Float32,467.575806
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW_BGR,Float32,146.565125
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW_BGR,Float32,470.573059
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW_RGB,Float32,82.816002
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW_RGB,Float32,235.493378
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW_RGB,Float32,55.101440
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW_RGB,Float32,142.249985
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW_RGB,Float32,34.808830
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW_RGB,Float32,84.318207
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW_RGB,Float32,10.559488
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW_RGB,Float32,26.507263
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW_RGB,Float32,46.977024
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW_RGB,Float32,132.169724
